Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
17888-23823,PF,Willie,,Cauley-Stein,9.788371951,43,3700,GS@SAC,SAC,GS,,
17888-9565,PG,Jordan,,Farmar,15.05000019,2,3700,GS@SAC,SAC,GS,,
17888-9580,PF,Darrell,,Arthur,12.39199951,25,3700,DEN@SA,DEN,SA,,
17888-15744,SF,Rodney,,McGruder,13.31304401,46,3700,PHI@MIA,MIA,PHI,,
17888-9609,C,Al,,Jefferson,15.7367342,49,3700,DET@IND,IND,DET,,
17888-9648,SF,Jeff,,Green,15.14901913,51,3700,ORL@ATL,ORL,ATL,,
17888-59318,SF,Joe,,Ingles,14.28,50,3700,CHA@UTA,UTA,CHA,,
17888-9723,PG,Ronnie,,Price,12.48870948,62,3700,MIL@PHO,PHO,MIL,,
17888-9731,C,Kosta,,Koufos,15.06800049,50,3600,GS@SAC,SAC,GS,,
17888-66091,PF,Cheick,,Diallo,10.4333335,9,3600,NO@WAS,NO,WAS,,
17888-15955,PF,James Michael,,McAdoo,5.852174178,23,3600,GS@SAC,GS,SAC,,
17888-17491,SF,James,,Ennis III,15.64473684,38,3600,MEM@MIN,MEM,MIN,,
17888-23665,SG,Buddy,,Hield,13.94800049,50,3600,NO@WAS,NO,WAS,,
17888-63123,SG,Mario,,Hezonja,6.402857317,35,3600,ORL@ATL,ORL,ATL,,
17888-23716,SF,Kyle,,Anderson,9.170454545,44,3600,DEN@SA,SA,DEN,,
17888-14505,C,Bismack,,Biyombo,18.38823505,51,3600,ORL@ATL,ORL,ATL,,
17888-42665,PG,Andrew,,Harrison,15,49,3600,MEM@MIN,MEM,MIN,,
17888-71345,SF,Mindaugas,,Kuzminskas,10.56590895,44,3600,CLE@NY,NY,CLE,,
17888-9960,PF,Omri,,Casspi,12.77272727,22,3600,GS@SAC,SAC,GS,O,Foot
17888-23801,SG,Nik,,Stauskas,15.24255371,47,3600,PHI@MIA,PHI,MIA,,
17888-58658,SG,Patrick,,McCaw,6.292499924,40,3600,GS@SAC,GS,SAC,,
17888-18821,SF,Jonathon,,Simmons,12.75217338,46,3600,DEN@SA,SA,DEN,,
17888-23447,PF,Richaun,,Holmes,14.77407385,27,3600,PHI@MIA,PHI,MIA,,
17888-9647,SF,Thabo,,Sefolosha,18.57499972,44,3600,ORL@ATL,ATL,ORL,GTD,Groin
17888-17894,PF,Mike,,Muscala,15.60681846,44,3600,ORL@ATL,ATL,ORL,,
17888-9704,SG,Manu,,Ginobili,16.35238066,42,3600,DEN@SA,SA,DEN,,
17888-58350,SF,Stanley,,Johnson,10.16086943,46,3600,DET@IND,DET,IND,,
17888-9734,SF,Mike,,Miller,4.033333249,9,3500,DEN@SA,DEN,SA,,
17888-66064,SG,Malik,,Beasley,4.553846213,13,3500,DEN@SA,DEN,SA,,
17888-23572,SF,Taurean,,Prince,7.200000105,29,3500,ORL@ATL,ATL,ORL,,
17888-9752,PF,Jordan,,Hill,4.920000076,5,3500,MEM@MIN,MIN,MEM,,
17888-16411,SG,C.J.,,Wilcox,2.393749952,16,3500,ORL@ATL,ORL,ATL,O,Achilles
17888-37931,C,Aron,,Baynes,10.17872327,47,3500,DET@IND,DET,IND,,
17888-12335,PF,Kevin,,Seraphin,9.025925813,27,3500,DET@IND,IND,DET,,
17888-9783,C,Joel,,Anthony,5.699999809,4,3500,DEN@SA,SA,DEN,,
17888-43064,PG,Kay,,Felder,8.903448697,29,3500,CLE@NY,CLE,NY,,
17888-9785,SG,James,,Jones,4.416666667,30,3500,CLE@NY,CLE,NY,,
17888-23097,SG,Tomas,,Satoransky,8.551515521,33,3500,NO@WAS,WAS,NO,,
17888-66109,PF,Skal,,Labissiere,5.733333588,6,3500,GS@SAC,SAC,GS,,
17888-12349,SF,Luke,,Babbitt,8.609756098,41,3500,PHI@MIA,MIA,PHI,,
17888-12354,C,Cole,,Aldrich,8.008888753,45,3500,MEM@MIN,MIN,MEM,,
17888-15947,SG,Reggie,,Bullock,9.875,12,3500,DET@IND,DET,IND,,
17888-9804,C,Alexis,,Ajinca,11.36666652,21,3500,NO@WAS,NO,WAS,,
17888-12368,PF,Nemanja,,Bjelica,12.12708282,48,3500,MEM@MIN,MIN,MEM,,
17888-15952,C,John,,Henson,17.48604708,43,3500,MIL@PHO,MIL,PHO,,
17888-55376,SF,Damjan,,Rudez,4.109677469,31,3500,ORL@ATL,ORL,ATL,,
17888-66129,PF,Deyonta,,Davis,5.367999878,25,3500,MEM@MIN,MEM,MIN,,
17888-58461,PF,Trey,,Lyles,14.75599976,50,3500,CHA@UTA,UTA,CHA,,
17888-58463,PG,Tyler,,Ulis,6.148387294,31,3500,MIL@PHO,PHO,MIL,,
17888-17517,SF,Tony,,Snell,14.69166692,48,3500,MIL@PHO,MIL,PHO,,
17888-23156,SF,Georges,,Niang,2.114999962,20,3500,DET@IND,IND,DET,,
17888-41082,C,Damian,,Jones,2.533333302,3,3500,GS@SAC,GS,SAC,,
17888-58490,PG,Wade,,Baldwin IV,8.420833588,24,3500,MEM@MIN,MEM,MIN,,
17888-12421,C,Tiago,,Splitter,11.97777812,36,3500,ORL@ATL,ATL,ORL,O,Hamstring
17888-17542,C,Alan,,Williams,7.772221883,18,3500,MIL@PHO,PHO,MIL,,
17888-12423,C,Omer,,Asik,10.6299998,30,3500,NO@WAS,NO,WAS,,
17888-23178,SF,Mirza,,Teletovic,10.90250015,40,3500,MIL@PHO,MIL,PHO,,
17888-23189,PF,Joel,,Bolomboy,2.722222222,9,3500,CHA@UTA,UTA,CHA,,
17888-66203,SG,Malachi,,Richardson,5.473333232,15,3500,GS@SAC,SAC,GS,,
17888-48799,PF,Maurice,,Ndour,5.205555386,18,3500,CLE@NY,NY,CLE,,
17888-70819,PF,Dragan,,Bender,7.207894576,38,3500,MIL@PHO,PHO,MIL,O,Ankle
17888-14500,PF,Derrick,,Williams,11.22499975,24,3500,PHI@MIA,MIA,PHI,,
17888-70821,C,Georgios,,Papagiannis,1.100000024,2,3500,GS@SAC,SAC,GS,,
17888-42662,SF,Troy,,Williams,10.30416679,24,3500,MEM@MIN,MEM,MIN,,
17888-9895,SF,Steve,,Novak,1.075000048,8,3500,MIL@PHO,MIL,PHO,,
17888-70822,PF,Juancho,,Hernangomez,7.799999815,33,3500,DEN@SA,DEN,SA,,
17888-42664,SG,Aaron,,Harrison,1.820000076,5,3500,CHA@UTA,CHA,UTA,,
17888-70825,SG,Timothe,,Luwawu-Cabarrot,6.125,36,3500,PHI@MIA,PHI,MIA,,
17888-14506,SG,Brandon,,Knight,17.1936165,47,3500,MIL@PHO,PHO,MIL,,
17888-14510,SG,Alec,,Burks,9.914285932,14,3500,CHA@UTA,UTA,CHA,,
17888-14519,PF,Donatas,,Motiejunas,12.73846201,13,3500,NO@WAS,NO,WAS,,
17888-49336,SF,DeAndre',,Bembry,5.440000153,20,3500,ORL@ATL,ATL,ORL,,
17888-23743,PF,Daniel,,Ochefu,2.615384615,13,3500,NO@WAS,WAS,NO,,
17888-14533,PG,Shelvin,,Mack,14.45714315,42,3500,CHA@UTA,UTA,CHA,,
17888-23750,C,Mike,,Tobey,0,0,3500,CHA@UTA,CHA,UTA,,
17888-16071,PG,Tim,,Frazier,22.2405412,37,3500,NO@WAS,NO,WAS,,
17888-22727,PG,Ron,,Baker,7.804166794,24,3500,CLE@NY,NY,CLE,,
17888-14537,SF,Chandler,,Parsons,12.3391299,23,3500,MEM@MIN,MEM,MIN,,
17888-23757,PG,Brian,,Roberts,4.357142857,14,3500,CHA@UTA,CHA,UTA,,
17888-9935,C,Brandan,,Wright,6.400000095,2,3500,MEM@MIN,MEM,MIN,,
17888-58576,PF,Kevon,,Looney,7.508107778,37,3500,GS@SAC,GS,SAC,,
17888-9940,SF,Dante,,Cunningham,13.47567584,37,3500,NO@WAS,NO,WAS,,
17888-14549,PF,Lavoy,,Allen,6.659459294,37,3500,DET@IND,IND,DET,,
17888-14552,SG,DeAndre,,Liggins,7.567500305,40,3500,CLE@NY,CLE,NY,,
17888-16089,SG,Lamar,,Patterson,6.800000191,1,3500,ORL@ATL,ATL,ORL,,
17888-15585,SG,Michael,,Gbinije,1.325000048,8,3500,DET@IND,DET,IND,,
17888-58081,PG,Tyus,,Jones,7.727586417,29,3500,MEM@MIN,MIN,MEM,,
17888-9955,SG,Marcus,,Thornton,11.79393976,33,3500,NO@WAS,WAS,NO,,
17888-15587,SF,Ryan,,Kelly,4.388888889,9,3500,ORL@ATL,ATL,ORL,,
17888-15589,C,Marshall,,Plumlee,6.233333588,6,3500,CLE@NY,NY,CLE,,
17888-15591,C,Miles,,Plumlee,5.956250191,32,3500,CHA@UTA,CHA,UTA,,
17888-23788,SG,Bryn,,Forbes,2.163157814,19,3500,DEN@SA,SA,DEN,,
17888-9466,PG,D.J.,,Augustin,14.70392205,51,3500,ORL@ATL,ORL,ATL,,
17888-71420,PG,Sergio,,Rodriguez,18.98636419,44,3500,PHI@MIA,PHI,MIA,,
17888-23294,SF,Danuel,,House,1.200000048,1,3500,NO@WAS,WAS,NO,O,Wrist
17888-9471,PF,Boris,,Diaw,10.05121966,41,3500,CHA@UTA,UTA,CHA,,
17888-15620,C,Okaro,,White,8.5625,8,3500,PHI@MIA,MIA,PHI,,
17888-55055,PG,Dante,,Exum,10.44285714,35,3500,CHA@UTA,UTA,CHA,,
17888-23824,PG,Archie,,Goodwin,6.166666667,3,3500,NO@WAS,NO,WAS,,
17888-40208,PG,Raul,,Neto,4.992000122,25,3500,CHA@UTA,UTA,CHA,,
17888-9490,C,Anderson,,Varejao,4.957142966,14,3500,GS@SAC,GS,SAC,,
17888-55063,C,Edy,,Tavares,3.200000048,1,3500,ORL@ATL,ATL,ORL,,
17888-9496,PG,Jason,,Terry,8.113953346,43,3500,MIL@PHO,MIL,PHO,,
17888-9501,PF,Kris,,Humphries,10.225,40,3500,ORL@ATL,ATL,ORL,,
17888-9506,SG,J.R.,,Smith,15.66666667,21,3500,CLE@NY,CLE,NY,O,Thumb
17888-9507,SG,Arron,,Afflalo,12.34285772,42,3500,GS@SAC,SAC,GS,O,Illness
17888-58661,SG,Rashad,,Vaughn,7.115000153,20,3500,MIL@PHO,MIL,PHO,,
17888-9513,C,Chris,,Andersen,7.641666412,12,3500,CLE@NY,CLE,NY,O,Knee
17888-58153,SF,Kelly,,Oubre Jr.,12.70638324,47,3500,NO@WAS,WAS,NO,,
17888-9514,SG,Rodney,,Stuckey,14.35555522,18,3500,DET@IND,IND,DET,GTD,Ankle
17888-71467,PG,Malcolm,,Delaney,12.03,50,3500,ORL@ATL,ATL,ORL,,
17888-9526,SG,Monta,,Ellis,16.84634176,41,3500,DET@IND,IND,DET,,
17888-16188,SF,Anthony,,Brown,9.145454407,11,3500,ORL@ATL,ORL,ATL,,
17888-9534,PG,Aaron,,Brooks,10.22727273,44,3500,DET@IND,IND,DET,,
17888-17218,PF,Andrew,,Nicholson,5.344444557,27,3500,NO@WAS,WAS,NO,,
17888-16197,PG,Chasson,,Randle,7.833333333,6,3500,PHI@MIA,PHI,MIA,,
17888-20805,SG,Troy,,Daniels,11.61891875,37,3500,MEM@MIN,MEM,MIN,,
17888-20806,SF,Treveon,,Graham,3.193749905,16,3500,CHA@UTA,CHA,UTA,,
17888-16202,C,Rakeem,,Christmas,4.875,4,3500,DET@IND,IND,DET,GTD,Groin
17888-9547,SF,Mike,,Dunleavy,9.851428223,35,3500,ORL@ATL,ATL,ORL,,
17888-17230,SG,Langston,,Galloway,14.97499975,48,3500,NO@WAS,NO,WAS,,
17888-9553,C,Roy,,Hibbert,11.96190462,42,3500,MIL@PHO,MIL,PHO,O,Coach's decision
17888-63826,C,Boban,,Marjanovic,8.614285424,21,3500,DET@IND,DET,IND,,
17888-17747,SG,Ian,,Clark,10.6391303,46,3500,GS@SAC,GS,SAC,,
17888-11100,PG,Reggie,,Williams,8.840000153,5,3500,NO@WAS,NO,WAS,,
17888-9567,SG,Sasha,,Vujacic,5.765384381,26,3500,CLE@NY,NY,CLE,,
17888-16230,SG,Jordan,,McRae,7.181250095,32,3500,CLE@NY,CLE,NY,,
17888-15727,SG,Ben,,McLemore,8.29142892,35,3500,GS@SAC,SAC,GS,,
17888-40819,PF,Jarell,,Martin,9.2625,40,3500,MEM@MIN,MEM,MIN,,
17888-9589,PF,Udonis,,Haslem,5.146666463,15,3500,PHI@MIA,MIA,PHI,,
17888-16246,SG,Sheldon,,McClellan,6.326086957,23,3500,NO@WAS,WAS,NO,,
17888-15736,C,Jeff,,Withey,7.321428571,28,3500,CHA@UTA,UTA,CHA,,
17888-9605,PG,Ramon,,Sessions,12.06199951,50,3500,CHA@UTA,CHA,UTA,O,Knee
17888-18828,SG,Joe,,Young,4.331818321,22,3500,DET@IND,IND,DET,,
17888-66455,PF,Henry,,Ellenson,2.600000109,14,3500,DET@IND,DET,IND,,
17888-66966,C,Stephen,,Zimmerman Jr.,4.037499905,8,3500,ORL@ATL,ORL,ATL,,
17888-66968,SF,Derrick,,Jones Jr.,1,3,3500,MIL@PHO,PHO,MIL,,
17888-9629,PF,David,,West,11.7452378,42,3500,GS@SAC,GS,SAC,O,Thumb
17888-18352,PG,Ray,,McCallum,7.253658388,41,3500,CHA@UTA,CHA,UTA,,
17888-74164,PG,Nicolas,,Laprovittola,5.777777778,18,3500,DEN@SA,SA,DEN,,
17888-9669,PF,Jason,,Smith,9.980851194,47,3500,NO@WAS,WAS,NO,,
17888-15814,PF,Alex,,Len,17.97916667,48,3500,MIL@PHO,PHO,MIL,,
17888-9674,SG,Leandro,,Barbosa,9.467391304,46,3500,MIL@PHO,PHO,MIL,,
17888-9677,PF,Jared,,Dudley,14.23030322,33,3500,MIL@PHO,PHO,MIL,O,Illness
17888-16859,SF,Lance,,Thomas,8.439999898,30,3500,CLE@NY,NY,CLE,GTD,Orbital
17888-16348,SG,Darrun,,Hilliard,5.803845919,26,3500,DET@IND,DET,IND,,
17888-9693,PG,Beno,,Udrih,11.72758642,29,3500,DET@IND,DET,IND,,
17888-15843,PG,Trey,,Burke,8.24888916,45,3500,NO@WAS,WAS,NO,,
17888-9706,SF,Richard,,Jefferson,9.663830047,47,3500,CLE@NY,CLE,NY,,
17888-16368,SF,Mike,,Scott,7.206666565,15,3500,ORL@ATL,ATL,ORL,,
17888-15864,PF,Adreian,,Payne,7.416666667,12,3500,MEM@MIN,MIN,MEM,GTD,Illness